time,global_anom_mean
4/1/1904 0:00,-0.96039855
5/1/1904 0:00,-0.71093845
6/1/1904 0:00,-0.61846584
7/1/1904 0:00,-0.6508644
8/1/1904 0:00,-0.68312854
9/1/1904 0:00,-0.6533825
10/1/1904 0:00,-0.42820296
11/1/1904 0:00,-0.31779212
12/1/1904 0:00,-0.34510326
1/1/1905 0:00,-0.7100421
2/1/1905 0:00,-0.8064646
3/1/1905 0:00,-0.3301703
4/1/1905 0:00,-0.48208985
5/1/1905 0:00,-0.35724333
6/1/1905 0:00,-0.39324814
7/1/1905 0:00,-0.38436216
8/1/1905 0:00,-0.65915936
9/1/1905 0:00,-0.6673595
10/1/1905 0:00,-0.6809204
11/1/1905 0:00,-0.56012964
12/1/1905 0:00,-0.6953139
1/1/1906 0:00,-0.71683806
2/1/1906 0:00,-0.46545598
3/1/1906 0:00,-0.7308229
4/1/1906 0:00,-0.18735984
5/1/1906 0:00,-0.42808872
6/1/1906 0:00,-0.24805005
7/1/1906 0:00,-0.33283824
8/1/1906 0:00,-0.42623448
9/1/1906 0:00,-0.43407032
10/1/1906 0:00,-0.14978793
11/1/1906 0:00,-0.20442984
12/1/1906 0:00,-0.02893283
1/1/1907 0:00,-0.4635999
2/1/1907 0:00,-0.7772348
3/1/1907 0:00,-0.44114733
4/1/1907 0:00,-0.7407113
5/1/1907 0:00,-0.73552907
6/1/1907 0:00,-0.60720223
7/1/1907 0:00,-0.46679235
8/1/1907 0:00,-0.38700172
9/1/1907 0:00,-0.59804374
10/1/1907 0:00,-0.37100482
11/1/1907 0:00,-0.50338817
12/1/1907 0:00,-0.59229803
1/1/1908 0:00,-0.98309654
2/1/1908 0:00,-0.3452162
3/1/1908 0:00,-0.720896
4/1/1908 0:00,-0.9152293
5/1/1908 0:00,-0.85984766
6/1/1908 0:00,-0.5679547
7/1/1908 0:00,-0.53568476
8/1/1908 0:00,-0.7152656
9/1/1908 0:00,-0.746758
10/1/1908 0:00,-0.6999221
11/1/1908 0:00,-0.40382612
12/1/1908 0:00,-0.5219947
1/1/1909 0:00,-1.1114347
2/1/1909 0:00,-0.7166117
