time,global_anom_mean
"(Timestamp('1949-03-01 00:00:00'), 0.0)",-0.023479838
"(Timestamp('1949-04-01 00:00:00'), 0.0)",-0.47449663
"(Timestamp('1949-05-01 00:00:00'), 0.0)",-0.22782885
"(Timestamp('1949-06-01 00:00:00'), 0.0)",-0.45423445
"(Timestamp('1949-07-01 00:00:00'), 0.0)",-0.3437633
"(Timestamp('1949-08-01 00:00:00'), 0.0)",-0.4339836
"(Timestamp('1949-09-01 00:00:00'), 0.0)",-0.5032045
"(Timestamp('1949-10-01 00:00:00'), 0.0)",-0.24306984
"(Timestamp('1949-11-01 00:00:00'), 0.0)",-0.37333378
"(Timestamp('1949-12-01 00:00:00'), 0.0)",-0.07293216
"(Timestamp('1950-01-01 00:00:00'), 0.0)",-0.38866833
"(Timestamp('1950-02-01 00:00:00'), 0.0)",-0.53932315
"(Timestamp('1950-03-01 00:00:00'), 0.0)",-0.3272379
"(Timestamp('1950-04-01 00:00:00'), 0.0)",-0.5497139
"(Timestamp('1950-05-01 00:00:00'), 0.0)",-0.23264472
"(Timestamp('1950-06-01 00:00:00'), 0.0)",-0.26088163
"(Timestamp('1950-07-01 00:00:00'), 0.0)",-0.2382153
"(Timestamp('1950-08-01 00:00:00'), 0.0)",-0.38199407
"(Timestamp('1950-09-01 00:00:00'), 0.0)",-0.36356822
"(Timestamp('1950-10-01 00:00:00'), 0.0)",-0.46130395
"(Timestamp('1950-11-01 00:00:00'), 0.0)",-0.4815221
"(Timestamp('1950-12-01 00:00:00'), 0.0)",-0.6904877
"(Timestamp('1951-01-01 00:00:00'), 0.0)",-0.9242481
"(Timestamp('1951-02-01 00:00:00'), 0.0)",-0.8428658
"(Timestamp('1951-03-01 00:00:00'), 0.0)",-0.32518616
"(Timestamp('1951-04-01 00:00:00'), 0.0)",-0.45548418
"(Timestamp('1951-05-01 00:00:00'), 0.0)",-0.19041346
"(Timestamp('1951-06-01 00:00:00'), 0.0)",-0.22460942
"(Timestamp('1951-07-01 00:00:00'), 0.0)",-0.38929138
"(Timestamp('1951-08-01 00:00:00'), 0.0)",-0.20662063
"(Timestamp('1951-09-01 00:00:00'), 0.0)",-0.050737415
"(Timestamp('1951-10-01 00:00:00'), 0.0)",-0.019803412
"(Timestamp('1951-11-01 00:00:00'), 0.0)",-0.39823493
"(Timestamp('1951-12-01 00:00:00'), 0.0)",-0.19666001
"(Timestamp('1952-01-01 00:00:00'), 0.0)",-0.14118461
"(Timestamp('1952-02-01 00:00:00'), 0.0)",-0.2437982
"(Timestamp('1952-03-01 00:00:00'), 0.0)",-0.517846
"(Timestamp('1952-04-01 00:00:00'), 0.0)",-0.24365304
"(Timestamp('1952-05-01 00:00:00'), 0.0)",-0.31973737
"(Timestamp('1952-06-01 00:00:00'), 0.0)",-0.35384658
"(Timestamp('1952-07-01 00:00:00'), 0.0)",-0.2400386
"(Timestamp('1952-08-01 00:00:00'), 0.0)",-0.19242899
"(Timestamp('1952-09-01 00:00:00'), 0.0)",-0.17054936
"(Timestamp('1952-10-01 00:00:00'), 0.0)",-0.17213657
"(Timestamp('1952-11-01 00:00:00'), 0.0)",-0.04460519
"(Timestamp('1952-12-01 00:00:00'), 0.0)",-0.07473769
"(Timestamp('1953-01-01 00:00:00'), 0.0)",-0.17397358
"(Timestamp('1953-02-01 00:00:00'), 0.0)",-0.07985366
"(Timestamp('1953-03-01 00:00:00'), 0.0)",-0.2825966
"(Timestamp('1953-04-01 00:00:00'), 0.0)",0.18754673
"(Timestamp('1953-05-01 00:00:00'), 0.0)",-0.069195904
"(Timestamp('1953-06-01 00:00:00'), 0.0)",-0.053026505
"(Timestamp('1953-07-01 00:00:00'), 0.0)",-0.39560205
"(Timestamp('1953-08-01 00:00:00'), 0.0)",-0.38161376
"(Timestamp('1953-09-01 00:00:00'), 0.0)",-0.35729957
"(Timestamp('1953-10-01 00:00:00'), 0.0)",-0.0520032
"(Timestamp('1953-11-01 00:00:00'), 0.0)",-0.0028165653
"(Timestamp('1953-12-01 00:00:00'), 0.0)",-0.20949602
"(Timestamp('1954-01-01 00:00:00'), 0.0)",-0.47308862
"(Timestamp('1954-02-01 00:00:00'), 0.0)",-0.44320962
"(Timestamp('1954-03-01 00:00:00'), 0.0)",-0.6994751
"(Timestamp('1954-04-01 00:00:00'), 0.0)",-0.4764047
"(Timestamp('1954-05-01 00:00:00'), 0.0)",-0.45396706
"(Timestamp('1954-06-01 00:00:00'), 0.0)",-0.2946886
"(Timestamp('1954-07-01 00:00:00'), 0.0)",-0.21647327
"(Timestamp('1954-08-01 00:00:00'), 0.0)",-0.47223657
"(Timestamp('1954-09-01 00:00:00'), 0.0)",-0.47670752
"(Timestamp('1954-10-01 00:00:00'), 0.0)",-0.035270456
"(Timestamp('1954-11-01 00:00:00'), 0.0)",-0.0472434
"(Timestamp('1954-12-01 00:00:00'), 0.0)",-0.109571524
"(Timestamp('1955-01-01 00:00:00'), 0.0)",-0.07341058
"(Timestamp('1955-02-01 00:00:00'), 0.0)",-0.6976643
"(Timestamp('1955-03-01 00:00:00'), 0.0)",-0.6008399
"(Timestamp('1955-04-01 00:00:00'), 0.0)",-0.41226333
"(Timestamp('1955-05-01 00:00:00'), 0.0)",-0.5388643
"(Timestamp('1955-06-01 00:00:00'), 0.0)",-0.44196466
"(Timestamp('1955-07-01 00:00:00'), 0.0)",-0.2893833
"(Timestamp('1955-08-01 00:00:00'), 0.0)",0.07518248
"(Timestamp('1955-09-01 00:00:00'), 0.0)",-0.37374213
"(Timestamp('1955-10-01 00:00:00'), 0.0)",-0.14898837
"(Timestamp('1955-11-01 00:00:00'), 0.0)",-0.65859324
"(Timestamp('1955-12-01 00:00:00'), 0.0)",-0.7000628
"(Timestamp('1956-01-01 00:00:00'), 0.0)",-0.25046402
"(Timestamp('1956-02-01 00:00:00'), 0.0)",-0.17966677
"(Timestamp('1956-03-01 00:00:00'), 0.0)",-0.43403617
"(Timestamp('1956-04-01 00:00:00'), 0.0)",-0.48218396
"(Timestamp('1956-05-01 00:00:00'), 0.0)",-0.7012057
"(Timestamp('1956-06-01 00:00:00'), 0.0)",-0.40230957
"(Timestamp('1956-07-01 00:00:00'), 0.0)",-0.27944204
"(Timestamp('1956-08-01 00:00:00'), 0.0)",-0.7262336
"(Timestamp('1956-09-01 00:00:00'), 0.0)",-0.4029979
"(Timestamp('1956-10-01 00:00:00'), 0.0)",-0.68980247
"(Timestamp('1956-11-01 00:00:00'), 0.0)",-0.112352416
"(Timestamp('1956-12-01 00:00:00'), 0.0)",0.20476511
"(Timestamp('1957-01-01 00:00:00'), 0.0)",-0.18989941
"(Timestamp('1957-02-01 00:00:00'), 0.0)",-0.3214867
"(Timestamp('1957-03-01 00:00:00'), 0.0)",-0.43904454
"(Timestamp('1957-04-01 00:00:00'), 0.0)",-0.11946005
"(Timestamp('1957-05-01 00:00:00'), 0.0)",-0.18320847
"(Timestamp('1957-06-01 00:00:00'), 0.0)",0.014248845
"(Timestamp('1957-07-01 00:00:00'), 0.0)",-0.3103997
"(Timestamp('1957-08-01 00:00:00'), 0.0)",-0.06537616
"(Timestamp('1957-09-01 00:00:00'), 0.0)",-0.1562814
"(Timestamp('1957-10-01 00:00:00'), 0.0)",-0.05619772
"(Timestamp('1957-11-01 00:00:00'), 0.0)",-0.26629415
"(Timestamp('1957-12-01 00:00:00'), 0.0)",-0.5300933
"(Timestamp('1958-01-01 00:00:00'), 0.0)",0.22611654
"(Timestamp('1958-02-01 00:00:00'), 0.0)",-0.19552165
"(Timestamp('1958-03-01 00:00:00'), 0.0)",-0.3037459
"(Timestamp('1958-04-01 00:00:00'), 0.0)",-0.55256075
"(Timestamp('1958-05-01 00:00:00'), 0.0)",-0.30225736
"(Timestamp('1958-06-01 00:00:00'), 0.0)",-0.43518734
"(Timestamp('1958-07-01 00:00:00'), 0.0)",-0.20379728
"(Timestamp('1958-08-01 00:00:00'), 0.0)",-0.46861908
"(Timestamp('1958-09-01 00:00:00'), 0.0)",-0.4813086
"(Timestamp('1958-10-01 00:00:00'), 0.0)",-0.31374767
"(Timestamp('1958-11-01 00:00:00'), 0.0)",-0.45821813
"(Timestamp('1958-12-01 00:00:00'), 0.0)",-0.31882235
"(Timestamp('1959-01-01 00:00:00'), 0.0)",-0.35280335
"(Timestamp('1959-02-01 00:00:00'), 0.0)",-0.2542168
"(Timestamp('1959-03-01 00:00:00'), 0.0)",-0.08449593
"(Timestamp('1959-04-01 00:00:00'), 0.0)",0.031172665
"(Timestamp('1959-05-01 00:00:00'), 0.0)",-0.09856862
"(Timestamp('1959-06-01 00:00:00'), 0.0)",-0.17422548
"(Timestamp('1959-07-01 00:00:00'), 0.0)",-0.14601599
"(Timestamp('1959-08-01 00:00:00'), 0.0)",-0.24046658
"(Timestamp('1959-09-01 00:00:00'), 0.0)",-0.4472458
"(Timestamp('1959-10-01 00:00:00'), 0.0)",-0.23559034
"(Timestamp('1959-11-01 00:00:00'), 0.0)",-0.04131435
"(Timestamp('1959-12-01 00:00:00'), 0.0)",-0.20759441
"(Timestamp('1960-01-01 00:00:00'), 0.0)",-0.21649174
"(Timestamp('1960-02-01 00:00:00'), 0.0)",-0.3768746
"(Timestamp('1960-03-01 00:00:00'), 0.0)",-0.9985527
"(Timestamp('1960-04-01 00:00:00'), 0.0)",-0.58264035
"(Timestamp('1960-05-01 00:00:00'), 0.0)",-0.3786719
"(Timestamp('1960-06-01 00:00:00'), 0.0)",-0.44931704
"(Timestamp('1960-07-01 00:00:00'), 0.0)",-0.32569158
"(Timestamp('1960-08-01 00:00:00'), 0.0)",-0.30378753
"(Timestamp('1960-09-01 00:00:00'), 0.0)",-0.23715433
"(Timestamp('1960-10-01 00:00:00'), 0.0)",-0.13910428
"(Timestamp('1960-11-01 00:00:00'), 0.0)",-0.57997566
"(Timestamp('1960-12-01 00:00:00'), 0.0)",-0.06467826
"(Timestamp('1961-01-01 00:00:00'), 0.0)",-0.36772022
"(Timestamp('1961-02-01 00:00:00'), 0.0)",-0.2430045
"(Timestamp('1961-03-01 00:00:00'), 0.0)",-0.44069737
"(Timestamp('1961-04-01 00:00:00'), 0.0)",-0.12325435
"(Timestamp('1961-05-01 00:00:00'), 0.0)",-0.18079437
"(Timestamp('1961-06-01 00:00:00'), 0.0)",-0.15914345
"(Timestamp('1961-07-01 00:00:00'), 0.0)",-0.21986113
"(Timestamp('1961-08-01 00:00:00'), 0.0)",-0.23152746
"(Timestamp('1961-09-01 00:00:00'), 0.0)",-0.10241801
"(Timestamp('1961-10-01 00:00:00'), 0.0)",-0.11480319
"(Timestamp('1961-11-01 00:00:00'), 0.0)",-0.15392539
"(Timestamp('1961-12-01 00:00:00'), 0.0)",-0.68378043
"(Timestamp('1962-01-01 00:00:00'), 0.0)",-0.39787883
"(Timestamp('1962-02-01 00:00:00'), 0.0)",-0.22109255
"(Timestamp('1962-03-01 00:00:00'), 0.0)",-0.069244705
"(Timestamp('1962-04-01 00:00:00'), 0.0)",-0.2931094
"(Timestamp('1962-05-01 00:00:00'), 0.0)",-0.61563003
"(Timestamp('1962-06-01 00:00:00'), 0.0)",-0.22784449
"(Timestamp('1962-07-01 00:00:00'), 0.0)",-0.39208034
"(Timestamp('1962-08-01 00:00:00'), 0.0)",-0.47175178
"(Timestamp('1962-09-01 00:00:00'), 0.0)",-0.4940662
"(Timestamp('1962-10-01 00:00:00'), 0.0)",-0.43073615
"(Timestamp('1962-11-01 00:00:00'), 0.0)",0.04093582
"(Timestamp('1962-12-01 00:00:00'), 0.0)",-0.5050481
"(Timestamp('1963-01-01 00:00:00'), 0.0)",-0.48244485
"(Timestamp('1963-02-01 00:00:00'), 0.0)",-0.32794598
"(Timestamp('1963-03-01 00:00:00'), 0.0)",-0.8138611
"(Timestamp('1963-04-01 00:00:00'), 0.0)",-0.5622857
"(Timestamp('1963-05-01 00:00:00'), 0.0)",-0.53065175
"(Timestamp('1963-06-01 00:00:00'), 0.0)",-0.2864659
"(Timestamp('1963-07-01 00:00:00'), 0.0)",-0.29711786
"(Timestamp('1963-08-01 00:00:00'), 0.0)",0.096914604
"(Timestamp('1963-09-01 00:00:00'), 0.0)",-0.11445636
"(Timestamp('1963-10-01 00:00:00'), 0.0)",-0.35135004
"(Timestamp('1963-11-01 00:00:00'), 0.0)",-0.37909165
"(Timestamp('1963-12-01 00:00:00'), 0.0)",-0.421665
"(Timestamp('1964-01-01 00:00:00'), 0.0)",-0.71703744
"(Timestamp('1964-02-01 00:00:00'), 0.0)",-0.6443507
"(Timestamp('1964-03-01 00:00:00'), 0.0)",-0.9333879
"(Timestamp('1964-04-01 00:00:00'), 0.0)",-0.9640276
"(Timestamp('1964-05-01 00:00:00'), 0.0)",-0.9148506
"(Timestamp('1964-06-01 00:00:00'), 0.0)",-0.17570163
"(Timestamp('1964-07-01 00:00:00'), 0.0)",-0.17669535
"(Timestamp('1964-08-01 00:00:00'), 0.0)",-0.44620326
"(Timestamp('1964-09-01 00:00:00'), 0.0)",-0.7607519
"(Timestamp('1964-10-01 00:00:00'), 0.0)",-0.62623584
"(Timestamp('1964-11-01 00:00:00'), 0.0)",-0.6106799
"(Timestamp('1964-12-01 00:00:00'), 0.0)",-0.44681045
"(Timestamp('1965-01-01 00:00:00'), 0.0)",-0.40485132
"(Timestamp('1965-02-01 00:00:00'), 0.0)",-0.47678158
"(Timestamp('1965-03-01 00:00:00'), 0.0)",-0.53831226
"(Timestamp('1965-04-01 00:00:00'), 0.0)",-0.43143952
"(Timestamp('1965-05-01 00:00:00'), 0.0)",-0.4603576
"(Timestamp('1965-06-01 00:00:00'), 0.0)",-0.5151954
"(Timestamp('1965-07-01 00:00:00'), 0.0)",-0.3655226
"(Timestamp('1965-08-01 00:00:00'), 0.0)",-0.24460964
"(Timestamp('1965-09-01 00:00:00'), 0.0)",-0.5056527
"(Timestamp('1965-10-01 00:00:00'), 0.0)",-0.27741298
"(Timestamp('1965-11-01 00:00:00'), 0.0)",0.008109069
"(Timestamp('1965-12-01 00:00:00'), 0.0)",-0.47940764
"(Timestamp('1966-01-01 00:00:00'), 0.0)",-0.91791373
"(Timestamp('1966-02-01 00:00:00'), 0.0)",-0.5064449
"(Timestamp('1966-03-01 00:00:00'), 0.0)",-0.4717624
"(Timestamp('1966-04-01 00:00:00'), 0.0)",-0.5763344
"(Timestamp('1966-05-01 00:00:00'), 0.0)",-0.42788714
"(Timestamp('1966-06-01 00:00:00'), 0.0)",-0.3421735
"(Timestamp('1966-07-01 00:00:00'), 0.0)",-0.09493544
"(Timestamp('1966-08-01 00:00:00'), 0.0)",-0.5020183
"(Timestamp('1966-09-01 00:00:00'), 0.0)",-0.29002818
"(Timestamp('1966-10-01 00:00:00'), 0.0)",-0.6854833
"(Timestamp('1966-11-01 00:00:00'), 0.0)",-0.32599804
"(Timestamp('1966-12-01 00:00:00'), 0.0)",-0.11620974
"(Timestamp('1967-01-01 00:00:00'), 0.0)",-0.52590877
"(Timestamp('1967-02-01 00:00:00'), 0.0)",-0.79779804
"(Timestamp('1967-03-01 00:00:00'), 0.0)",-0.20849998
"(Timestamp('1967-04-01 00:00:00'), 0.0)",-0.3161393
"(Timestamp('1967-05-01 00:00:00'), 0.0)",0.05477795
"(Timestamp('1967-06-01 00:00:00'), 0.0)",-0.2639833
"(Timestamp('1967-07-01 00:00:00'), 0.0)",-0.22471777
"(Timestamp('1967-08-01 00:00:00'), 0.0)",-0.1843123
"(Timestamp('1967-09-01 00:00:00'), 0.0)",-0.13883306
"(Timestamp('1967-10-01 00:00:00'), 0.0)",-0.055409845
"(Timestamp('1967-11-01 00:00:00'), 0.0)",-0.3358354
"(Timestamp('1967-12-01 00:00:00'), 0.0)",0.007873288
"(Timestamp('1968-01-01 00:00:00'), 0.0)",-0.5963299
"(Timestamp('1968-02-01 00:00:00'), 0.0)",-0.48178262
"(Timestamp('1968-03-01 00:00:00'), 0.0)",0.039367486
"(Timestamp('1968-04-01 00:00:00'), 0.0)",-0.2002186
"(Timestamp('1968-05-01 00:00:00'), 0.0)",-0.26187313
"(Timestamp('1968-06-01 00:00:00'), 0.0)",-0.32697225
"(Timestamp('1968-07-01 00:00:00'), 0.0)",-0.58610845
"(Timestamp('1968-08-01 00:00:00'), 0.0)",-0.3625868
"(Timestamp('1968-09-01 00:00:00'), 0.0)",-0.6606149
"(Timestamp('1968-10-01 00:00:00'), 0.0)",-0.22586186
"(Timestamp('1968-11-01 00:00:00'), 0.0)",-0.82836163
"(Timestamp('1968-12-01 00:00:00'), 0.0)",-0.84349823
"(Timestamp('1969-01-01 00:00:00'), 0.0)",-0.5012231
"(Timestamp('1969-02-01 00:00:00'), 0.0)",-0.5730464
"(Timestamp('1969-03-01 00:00:00'), 0.0)",-0.7404159
"(Timestamp('1969-04-01 00:00:00'), 0.0)",-0.3086054
"(Timestamp('1969-05-01 00:00:00'), 0.0)",-0.051892575
"(Timestamp('1969-06-01 00:00:00'), 0.0)",-0.17221388
"(Timestamp('1969-07-01 00:00:00'), 0.0)",-0.51603407
"(Timestamp('1969-08-01 00:00:00'), 0.0)",-0.3402963
"(Timestamp('1969-09-01 00:00:00'), 0.0)",-0.10416921
"(Timestamp('1969-10-01 00:00:00'), 0.0)",0.07170729
"(Timestamp('1969-11-01 00:00:00'), 0.0)",-0.302954
"(Timestamp('1969-12-01 00:00:00'), 0.0)",0.1379894
"(Timestamp('1970-01-01 00:00:00'), 0.0)",-0.22489949
"(Timestamp('1970-02-01 00:00:00'), 0.0)",-0.3024358
"(Timestamp('1970-03-01 00:00:00'), 0.0)",-0.10277164
"(Timestamp('1970-04-01 00:00:00'), 0.0)",-0.49226487
"(Timestamp('1970-05-01 00:00:00'), 0.0)",-0.46640113
"(Timestamp('1970-06-01 00:00:00'), 0.0)",-0.3607762
"(Timestamp('1970-07-01 00:00:00'), 0.0)",-0.1209133
"(Timestamp('1970-08-01 00:00:00'), 0.0)",-0.5690004
"(Timestamp('1970-09-01 00:00:00'), 0.0)",0.015111852
"(Timestamp('1970-10-01 00:00:00'), 0.0)",-0.16546963
"(Timestamp('1970-11-01 00:00:00'), 0.0)",-0.32204565
"(Timestamp('1970-12-01 00:00:00'), 0.0)",-0.4919139
"(Timestamp('1971-01-01 00:00:00'), 0.0)",-0.6336323
"(Timestamp('1971-02-01 00:00:00'), 0.0)",-0.3022031
"(Timestamp('1971-03-01 00:00:00'), 0.0)",-0.46028805
"(Timestamp('1971-04-01 00:00:00'), 0.0)",-0.24375318
"(Timestamp('1971-05-01 00:00:00'), 0.0)",-0.23405184
"(Timestamp('1971-06-01 00:00:00'), 0.0)",-0.41456628
"(Timestamp('1971-07-01 00:00:00'), 0.0)",-0.36099908
"(Timestamp('1971-08-01 00:00:00'), 0.0)",-0.15632856
"(Timestamp('1971-09-01 00:00:00'), 0.0)",-0.02956073
"(Timestamp('1971-10-01 00:00:00'), 0.0)",-0.36933848
"(Timestamp('1971-11-01 00:00:00'), 0.0)",-0.6537693
"(Timestamp('1971-12-01 00:00:00'), 0.0)",-0.33126634
"(Timestamp('1972-01-01 00:00:00'), 0.0)",-0.4444916
"(Timestamp('1972-02-01 00:00:00'), 0.0)",-0.49094293
"(Timestamp('1972-03-01 00:00:00'), 0.0)",-0.07330206
"(Timestamp('1972-04-01 00:00:00'), 0.0)",-0.34770906
"(Timestamp('1972-05-01 00:00:00'), 0.0)",-0.35364693
"(Timestamp('1972-06-01 00:00:00'), 0.0)",-0.15354782
"(Timestamp('1972-07-01 00:00:00'), 0.0)",-0.29985243
"(Timestamp('1972-08-01 00:00:00'), 0.0)",0.20120771
"(Timestamp('1972-09-01 00:00:00'), 0.0)",-0.04136627
"(Timestamp('1972-10-01 00:00:00'), 0.0)",-0.137503
"(Timestamp('1972-11-01 00:00:00'), 0.0)",-0.32603553
"(Timestamp('1972-12-01 00:00:00'), 0.0)",-0.22810698
"(Timestamp('1973-01-01 00:00:00'), 0.0)",0.005141753
"(Timestamp('1973-02-01 00:00:00'), 0.0)",-0.33104262
"(Timestamp('1973-03-01 00:00:00'), 0.0)",-0.33085316
"(Timestamp('1973-04-01 00:00:00'), 0.0)",0.14021362
"(Timestamp('1973-05-01 00:00:00'), 0.0)",0.030558486
"(Timestamp('1973-06-01 00:00:00'), 0.0)",0.048150573
"(Timestamp('1973-07-01 00:00:00'), 0.0)",-0.19489808
"(Timestamp('1973-08-01 00:00:00'), 0.0)",-0.3141054
"(Timestamp('1973-09-01 00:00:00'), 0.0)",-0.18072112
"(Timestamp('1973-10-01 00:00:00'), 0.0)",-0.08651608
"(Timestamp('1973-11-01 00:00:00'), 0.0)",-0.16660568
"(Timestamp('1973-12-01 00:00:00'), 0.0)",-0.29305038
"(Timestamp('1974-01-01 00:00:00'), 0.0)",-0.06935944
"(Timestamp('1974-02-01 00:00:00'), 0.0)",-0.69051003
"(Timestamp('1974-03-01 00:00:00'), 0.0)",-0.5375431
"(Timestamp('1974-04-01 00:00:00'), 0.0)",-0.43866542
"(Timestamp('1974-05-01 00:00:00'), 0.0)",-0.18325253
"(Timestamp('1974-06-01 00:00:00'), 0.0)",-0.23083134
"(Timestamp('1974-07-01 00:00:00'), 0.0)",-0.25029308
"(Timestamp('1974-08-01 00:00:00'), 0.0)",0.10568435
"(Timestamp('1974-09-01 00:00:00'), 0.0)",-0.37647587
"(Timestamp('1974-10-01 00:00:00'), 0.0)",-0.15402132
"(Timestamp('1974-11-01 00:00:00'), 0.0)",-0.4220427
"(Timestamp('1974-12-01 00:00:00'), 0.0)",-0.4229094
"(Timestamp('1975-01-01 00:00:00'), 0.0)",-0.47710827
"(Timestamp('1975-02-01 00:00:00'), 0.0)",-0.14656578
"(Timestamp('1975-03-01 00:00:00'), 0.0)",-0.08150421
"(Timestamp('1975-04-01 00:00:00'), 0.0)",-0.1973135
"(Timestamp('1975-05-01 00:00:00'), 0.0)",0.081585415
"(Timestamp('1975-06-01 00:00:00'), 0.0)",-0.15795967
"(Timestamp('1975-07-01 00:00:00'), 0.0)",-0.3141689
"(Timestamp('1975-08-01 00:00:00'), 0.0)",-0.57774574
"(Timestamp('1975-09-01 00:00:00'), 0.0)",-0.21715559
"(Timestamp('1975-10-01 00:00:00'), 0.0)",-0.5059785
"(Timestamp('1975-11-01 00:00:00'), 0.0)",-0.5347107
"(Timestamp('1975-12-01 00:00:00'), 0.0)",-0.33674377
"(Timestamp('1976-01-01 00:00:00'), 0.0)",-0.25423184
"(Timestamp('1976-02-01 00:00:00'), 0.0)",-0.30967835
"(Timestamp('1976-03-01 00:00:00'), 0.0)",-0.27535254
"(Timestamp('1976-04-01 00:00:00'), 0.0)",-0.35890618
"(Timestamp('1976-05-01 00:00:00'), 0.0)",-0.7581483
"(Timestamp('1976-06-01 00:00:00'), 0.0)",-0.4157963
"(Timestamp('1976-07-01 00:00:00'), 0.0)",-0.18634333
"(Timestamp('1976-08-01 00:00:00'), 0.0)",-0.35419643
"(Timestamp('1976-09-01 00:00:00'), 0.0)",-0.20975155
"(Timestamp('1976-10-01 00:00:00'), 0.0)",-0.79099303
"(Timestamp('1976-11-01 00:00:00'), 0.0)",-0.5840284
"(Timestamp('1976-12-01 00:00:00'), 0.0)",-0.19249344
"(Timestamp('1977-01-01 00:00:00'), 0.0)",0.33140895
"(Timestamp('1977-02-01 00:00:00'), 0.0)",-0.48207676
"(Timestamp('1977-03-01 00:00:00'), 0.0)",-0.5050805
"(Timestamp('1977-04-01 00:00:00'), 0.0)",-0.18518837
"(Timestamp('1977-05-01 00:00:00'), 0.0)",0.20053644
"(Timestamp('1977-06-01 00:00:00'), 0.0)",0.092716806
"(Timestamp('1977-07-01 00:00:00'), 0.0)",0.03972273
"(Timestamp('1977-08-01 00:00:00'), 0.0)",0.17408177
"(Timestamp('1977-09-01 00:00:00'), 0.0)",-0.41177264
"(Timestamp('1977-10-01 00:00:00'), 0.0)",-0.40340048
"(Timestamp('1977-11-01 00:00:00'), 0.0)",-0.26172855
"(Timestamp('1977-12-01 00:00:00'), 0.0)",-0.3432326
"(Timestamp('1978-01-01 00:00:00'), 0.0)",-0.4665301
"(Timestamp('1978-02-01 00:00:00'), 0.0)",-0.22573069
"(Timestamp('1978-03-01 00:00:00'), 0.0)",-0.24035534
"(Timestamp('1978-04-01 00:00:00'), 0.0)",-0.16694532
"(Timestamp('1978-05-01 00:00:00'), 0.0)",-0.12945168
"(Timestamp('1978-06-01 00:00:00'), 0.0)",-0.35070193
"(Timestamp('1978-07-01 00:00:00'), 0.0)",-0.22813614
"(Timestamp('1978-08-01 00:00:00'), 0.0)",-0.5430574
"(Timestamp('1978-09-01 00:00:00'), 0.0)",-0.14060494
"(Timestamp('1978-10-01 00:00:00'), 0.0)",-0.20484039
"(Timestamp('1978-11-01 00:00:00'), 0.0)",-0.029404234
"(Timestamp('1978-12-01 00:00:00'), 0.0)",-0.2979113
"(Timestamp('1979-01-01 00:00:00'), 0.0)",-0.33321372
"(Timestamp('1979-02-01 00:00:00'), 0.0)",-1.0175568
"(Timestamp('1979-03-01 00:00:00'), 0.0)",-0.41421866
"(Timestamp('1979-04-01 00:00:00'), 0.0)",-0.34872746
"(Timestamp('1979-05-01 00:00:00'), 0.0)",-0.29586005
"(Timestamp('1979-06-01 00:00:00'), 0.0)",-0.21045408
"(Timestamp('1979-07-01 00:00:00'), 0.0)",-0.46999288
"(Timestamp('1979-08-01 00:00:00'), 0.0)",-0.27060333
"(Timestamp('1979-09-01 00:00:00'), 0.0)",0.084836304
"(Timestamp('1979-10-01 00:00:00'), 0.0)",-0.027517013
"(Timestamp('1979-11-01 00:00:00'), 0.0)",0.019851351
"(Timestamp('1979-12-01 00:00:00'), 0.0)",0.24284254
"(Timestamp('1980-01-01 00:00:00'), 0.0)",0.1397715
"(Timestamp('1980-02-01 00:00:00'), 0.0)",0.2924867
"(Timestamp('1980-03-01 00:00:00'), 0.0)",0.15121403
"(Timestamp('1980-04-01 00:00:00'), 0.0)",0.03713895
"(Timestamp('1980-05-01 00:00:00'), 0.0)",0.118432455
"(Timestamp('1980-06-01 00:00:00'), 0.0)",-0.094989315
"(Timestamp('1980-07-01 00:00:00'), 0.0)",0.09035683
"(Timestamp('1980-08-01 00:00:00'), 0.0)",0.08342572
"(Timestamp('1980-09-01 00:00:00'), 0.0)",0.014857422
"(Timestamp('1980-10-01 00:00:00'), 0.0)",-0.043998647
"(Timestamp('1980-11-01 00:00:00'), 0.0)",-0.21656694
"(Timestamp('1980-12-01 00:00:00'), 0.0)",-0.20621146
"(Timestamp('1981-01-01 00:00:00'), 0.0)",0.30865172
"(Timestamp('1981-02-01 00:00:00'), 0.0)",0.25187394
"(Timestamp('1981-03-01 00:00:00'), 0.0)",0.09298386
"(Timestamp('1981-04-01 00:00:00'), 0.0)",-0.03741753
"(Timestamp('1981-05-01 00:00:00'), 0.0)",0.044492792
"(Timestamp('1981-06-01 00:00:00'), 0.0)",0.08029464
"(Timestamp('1981-07-01 00:00:00'), 0.0)",0.23018935
"(Timestamp('1981-08-01 00:00:00'), 0.0)",0.3154366
"(Timestamp('1981-09-01 00:00:00'), 0.0)",-0.09614503
"(Timestamp('1981-10-01 00:00:00'), 0.0)",0.18214868
"(Timestamp('1981-11-01 00:00:00'), 0.0)",0.22643238
"(Timestamp('1981-12-01 00:00:00'), 0.0)",0.18235958
"(Timestamp('1982-01-01 00:00:00'), 0.0)",-0.47069532
"(Timestamp('1982-02-01 00:00:00'), 0.0)",-0.13944349
"(Timestamp('1982-03-01 00:00:00'), 0.0)",-0.4825723
"(Timestamp('1982-04-01 00:00:00'), 0.0)",-0.39851427
"(Timestamp('1982-05-01 00:00:00'), 0.0)",-0.21174018
"(Timestamp('1982-06-01 00:00:00'), 0.0)",-0.36319652
"(Timestamp('1982-07-01 00:00:00'), 0.0)",-0.08930923
